data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#berg,#growler,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,description
IOT,1,2983,1967,Y,Ship,Vandalia,Visual,46.5,-54.11666667,1954,1954,June,6/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2984,2977,Y,Ship,Vardulia,Visual,46.56666667,-52.51666667,1954,1954,June,6/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2985,2177,Y,Ship,Vardulia,Visual,46.81666667,-52.46666667,1954,1954,June,6/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2986,2020,Y,Ship,USS Lindenwald,Visual,46.33333333,-54.25,1954,1954,June,6/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Cited as same as No. 2998.
IOT,1,2988.1,2988.1,N,Miscellaneous,Hydrographic Office,Unknown,61.18333333,-45.41666667,1954,1954,June,6/7/54,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs and growlers BW-1 Harbor and approaches.
IOT,1,2988.2,2988.2,N,Miscellaneous,Hydrographic Office,Unknown,61.18333333,-45.41666667,1954,1954,June,6/7/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many bergs and growlers BW-1 Harbor and approaches.
IOT,1,2989,2020,Y,Ship,Vardulia,Visual,46.4,-54.25,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2990,2990,N,Ship,Heidelberg,Visual,42.85,-48.35,1954,1954,June,6/8/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2991,2882,Y,Ship,USS Utina,Visual,46.58333333,-52.61666667,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2992,2977,Y,Ship,USS Utina,Visual,46.61666667,-52.48333333,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2993,2993,N,Ship,USS Utina,Visual,47.71666667,-51.41666667,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2994,2177,Y,Ship,USS Utina,Visual,46.86666667,-52.38333333,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2995,2878,Y,Ship,Manchester Shipper,Visual,46.6,-53.75,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2996,2114,Y,Ship,Manchester Shipper,Visual,46.61666667,-52.6,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2997,2177,Y,Ship,Manchester Shipper,Visual,46.86666667,-52.43333333,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2998,2114,Y,Ship,Rathlin Head,Visual,46.61666667,-52.58333333,1954,1954,June,6/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2999.1,2177,Y,Ship,Rathlin Head,Visual,46.85,-52.41666667,1954,1954,June,6/8/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2999.2,2177,Y,Ship,Rathlin Head,Visual,46.85,-52.41666667,1954,1954,June,6/8/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3005.1,2362,Y,Ship,Empress of France,Visual,47.56666667,-50.75,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3005.2,2362,Y,Ship,Empress of France,Visual,47.56666667,-50.75,1954,1954,June,6/9/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,3006,3006,N,Ship,Unknown,Unknown,48.7,-51.9,1954,1954,June,6/9/54,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,3007.1,2177,Y,Ship,Empress of France,Visual,48.46666667,-53.18333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3007.2,2177,Y,Ship,Empress of France,Visual,48.46666667,-53.18333333,1954,1954,June,6/9/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,3008,2957,Y,Ship,Empress of France,Visual,46.75,-52.96666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3009,3009,N,Ship,Empress of France,Visual,46.5,-53.35,1954,1954,June,6/9/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3010,2362,Y,Ship,USNS Bluejacket,Visual,47.4,-50.63333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3011,2020,Y,Ship,Empress of France,Visual,46.41666667,-54.23333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3012.1,2020,Y,Ship,Grootebeer,Visual,46.43333333,-54.23333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3012.2,2020,Y,Ship,Grootebeer,Visual,46.43333333,-54.23333333,1954,1954,June,6/9/54,,Growler,,4,,,,,,,,,,,,,,,,,,,,
IOT,1,3013,3013,Y,Ship,Grootebeer,Visual,46.43333333,-54.35,1954,1954,June,6/9/54,,Growler,,7,,,,,,,,,,,,,,,,,,,,
IOT,1,3014,2720,Y,Ship,USCGC Evergreen,Visual,46.06666667,-48.61666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3015,3015,N,Ship,FS 209,Visual,48.16666667,-52.66666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3016.1,2584,Y,Ship,Stegeholm,Visual,44.03333333,-48.63333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,berg and several growlers.
IOT,1,3016.2,2584,Y,Ship,Stegeholm,Visual,44.03333333,-48.63333333,1954,1954,June,6/9/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,berg and several growlers.
IOT,1,3017.01,3017.01,N,Ship,Enid Victory,Visual,48.5,-52.26666667,1954,1954,June,6/9/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Brash and growlers.
IOT,0,3017.02,3017.02,N,Ship,Enid Victory,Visual,48.7,-52.26666667,1954,1954,June,6/9/54,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,3018,2977,Y,Ship,USS Edisto,Visual,46.63333333,-52.45,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3019,2957,Y,Ship,USS Edisto,Visual,46.75,-52.95,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3020,2177,Y,Ship,USS Edisto,Visual,46.81666667,-52.43333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3021,2958,Y,Ship,USS Edisto,Visual,46.91666667,-52.4,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3022,3022,N,Ship,Vidal,Visual,40.71666667,-49.5,1954,1954,June,6/9/54,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,Numerous very small pieces of ice.
IOT,1,3023,2020,Y,Ship,Beaverburn,Visual,46.43333333,-54.31666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3024,3024,N,Ship,Enid Victory,Visual,48.95,-52.03333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3025,3025,N,Ship,FS 209,Visual,48.86666667,-52.86666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3026,2362,Y,Ship,Woodford,Visual,47.41666667,-50.95,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3027,3027,N,Ship,Irmingard,Visual,47.45,-51.8,1954,1954,June,6/9/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3028,3028,N,Ship,FS 209,Visual,49.16666667,-53.13333333,1954,1954,June,6/9/54,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,3029.1,2114,Y,Ship,Adolph Glene,Visual,46.46666667,-52.58333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and several growlers.
IOT,1,3029.2,2114,Y,Ship,Adolph Glene,Visual,46.46666667,-52.58333333,1954,1954,June,6/9/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and several growlers.
IOT,1,3029.3,2977,Y,Ship,Adolph Glene,Visual,46.46666667,-52.58333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3030,2177,Y,Ship,Adolph Glene,Visual,46.6,-52.45,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3031,2020,Y,Ship,Beaverglen,Visual,46.58333333,-54.31666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3032,2177,Y,Ship,USS Edisto,Visual,46.45,-53.21666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3033,2177,Y,Ship,Adolph Glene,Visual,46.48333333,-53.18333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3034,1535,Y,Ship,Beaverburn,Visual,46.18333333,-52.96666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3035,2177,Y,Ship,Beaverburn,Visual,46.46666667,-53.23333333,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3036,2114,Y,Ship,Beaverburn,Visual,46.48333333,-52.7,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3037,2958,Y,Ship,Irmingard,Visual,46.73333333,-52.56666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3038,2712,Y,Ship,USCGC Evergreen,Visual,46.25,-47.85,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3041,2114,Y,Ship,Beaverglen,Visual,46.45,-52.7,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3042,2177,Y,Ship,Beaverglen,Visual,46.46666667,-53.21666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3043,2958,Y,Ship,Beaverglen,Visual,46.63333333,-52.51666667,1954,1954,June,6/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3044,2608,Y,Ship,Beaverlake,Visual,47.48333333,-49.35,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3045,3045,N,Ship,Beaverlake,Visual,47.55,-48.36666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3046,2752,Y,Ship,Atlantic,Visual,47.45,-50.63333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3047.1,2752,Y,Ship,Franconia,Visual,47.43333333,-51,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and several growlers.
IOT,1,3047.2,2752,Y,Ship,Franconia,Visual,47.43333333,-51,1954,1954,June,6/10/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and several growlers.
IOT,1,3048,3041,Y,Ship,Atlantic,Visual,46.41666667,-52.73333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3049,2958,Y,Ship,Atlantic,Visual,46.68333333,-52.53333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3050.1,3050.1,N,Ship,Atlantic,Visual,46.81666667,-52.51666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3050.2,3050.2,N,Ship,Atlantic,Visual,46.81666667,-52.51666667,1954,1954,June,6/10/54,,Growler,,4,,,,,,,,,,,,,,,,,,,,
IOT,1,3051,3041,Y,Ship,Beaverlake,Visual,46.41666667,-52.71666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3052,2177,Y,Ship,Beaverlake,Visual,46.46666667,-53.2,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3053,2958,Y,Ship,Beaverlake,Visual,46.65,-52.58333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3054,2957,Y,Ship,Beaverlake,Visual,46.73333333,-52.96666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3055,3050,Y,Ship,Beaverlake,Visual,46.81666667,-52.53333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3056,3056,N,Ship,Beaverlake,Visual,46.63333333,-52.5,1954,1954,June,6/10/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3057,2177,Y,Ship,Atlantic,Visual,46.46666667,-53.21666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3058,2957,Y,Ship,Atlantic,Visual,46.73333333,-52.96666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3059,2958,Y,Ship,Beaverglen,Visual,46.63333333,-52.51666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3060,3060,N,Ship,Beaverglen,Visual,47.4,-49.18333333,1954,1954,June,6/10/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3061.1,3061.1,N,Ship,Erholm,Visual,46.66666667,-48.16666667,1954,1954,June,6/10/54,,Berg,2,,,,,,,,,,,,,,,,,,,,,2 bergs and growlers.
IOT,1,3061.2,3061.2,N,Ship,Erholm,Visual,46.66666667,-48.16666667,1954,1954,June,6/10/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,2 bergs and growlers.
IOT,1,3062,2020,Y,Ship,Atlantic,Visual,46.43333333,-54.23333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3063,2608,Y,Ship,Montrose,Visual,47.53333333,-49.3,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3064,2177,Y,Ship,Franconia,Visual,46.45,-53.18333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3065,2958,Y,Ship,Franconia,Visual,46.66666667,-52.53333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3066.1,3050,Y,Ship,Franconia,Visual,46.83333333,-52.51666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3066.2,3050,Y,Ship,Franconia,Visual,46.83333333,-52.51666667,1954,1954,June,6/10/54,,Growler,,7,,,,,,,,,,,,,,,,,,,,
IOT,1,3067,3045,Y,Ship,Beaverglen,Visual,47.48333333,-48.38333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3068,1535,Y,Ship,Franconia,Visual,46.25,-53.35,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3069,2020,Y,Ship,Franconia,Visual,46.43333333,-54.23333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3070,3041,Y,Ship,Empress of Scotland,Visual,46.35,-52.75,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3071,2020,Y,Ship,Empress of Scotland,Visual,46.43333333,-54.21666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3072,2177,Y,Ship,Empress of Scotland,Visual,46.45,-53.26666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3073,3050,Y,Ship,Empress of Scotland,Visual,46.83333333,-52.51666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3074,3074,N,Aircraft,Ice Patrol,Visual,47.25,-52.58333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3075,2993,Y,Aircraft,Ice Patrol,Visual,47.5,-51.35,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3076,3076,N,Aircraft,Ice Patrol,Visual,48.16666667,-52.53333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3077,3077,N,Aircraft,Ice Patrol,Visual,48.75,-53.5,1954,1954,June,6/10/54,,Berg,5,,,,,,,,,,,,,,,,,,,,,Bonavista Bay.
IOT,1,3078,3078,N,Aircraft,Ice Patrol,Visual,49.16666667,-53.05,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3079,3079,N,Aircraft,Ice Patrol,Visual,49.25,-53.18333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3080,3080,N,Aircraft,Ice Patrol,Visual,49.41666667,-52.66666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3081,3081,N,Aircraft,Ice Patrol,Visual,49.53333333,-53.33333333,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3082,3082,N,Aircraft,Ice Patrol,Visual,49.58333333,-53.2,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3083,3083,N,Aircraft,Ice Patrol,Visual,49.66666667,-54.16666667,1954,1954,June,6/10/54,,Berg,5,,,,,,,,,,,,,,,,,,,,,Vicinity Fogo Island.
IOT,1,3084.01,3084.01,N,Aircraft,Ice Patrol,Visual,49.66666667,-54.28333333,1954,1954,June,6/10/54,,Berg,13,,,,,,,,,,,,,,,,,,,,,Hare Bay to Cape Bauld.
IOT,0,3084.02,3084.02,N,Aircraft,Ice Patrol,Visual,51.63333333,-55.43333333,1954,1954,June,6/10/54,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,3085,3085,N,Aircraft,Ice Patrol,Visual,51.5,-56.5,1954,1954,June,6/10/54,,Berg,102,,,,,,,,,,,,,,,,,,,,,Strait of Belle Isle.
IOT,1,3087,3087,N,Aircraft,USN,Visual,51.5,-56.5,1954,1954,June,6/10/54,,Berg,18,,,,,,,,,,,,,,,,,,,,,
IOT,1,3088,3088,N,Aircraft,USN,Visual,51.63333333,-55.9,1954,1954,June,6/10/54,,Berg,x,,,,,,,,,,,,,,,,,,,,,Few bergs Cape Normand [sic] and Cape Bauld.
IOT,1,3092,3092,N,Ship,Empress of Scotland,Visual,47.28333333,-50.71666667,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3093,2752,Y,Ship,Empress of Scotland,Visual,47.48333333,-51,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3094,3094,Y,Ship,Stad Vlaardingen,Visual,48.15,-52.65,1954,1954,June,6/10/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3095.11,3095.11,N,Miscellaneous,Hydrographic Office,Unknown,60.91666667,-46.06666667,1954,1954,June,6/10/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,"Many bergy bits, growlers, Simiutak to seaward to Cape Thorvaldsen"
IOT,0,3095.12,3095.12,N,Miscellaneous,Hydrographic Office,Unknown,60.66666667,-47.91666667,1954,1954,June,6/10/54,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,3095.21,3095.21,N,Miscellaneous,Hydrographic Office,Unknown,60.91666667,-46.06666667,1954,1954,June,6/10/54,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,"Many bergy bits, growlers, Simiutak to seaward to Cape Thorvaldsen"
IOT,0,3095.22,3095.22,N,Miscellaneous,Hydrographic Office,Unknown,60.66666667,-47.91666667,1954,1954,June,6/10/54,,Bergy bit,,,,,,,,,,,,,,,,,,,,,,
IOT,1,3096.1,3096.1,N,Miscellaneous,Hydrographic Office,Unknown,61.18333333,-45.41666667,1954,1954,June,6/10/54,,Berg,x,,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers BW-1 harbor.
IOT,1,3096.2,3096.2,N,Miscellaneous,Hydrographic Office,Unknown,61.18333333,-45.41666667,1954,1954,June,6/10/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers BW-1 harbor.
IOT,1,3097.1,3097.1,N,Miscellaneous,Hydrographic Office,Unknown,60.68333333,-46.55,1954,1954,June,6/10/54,,Berg,x,,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers BW-3 harbor.
IOT,1,3097.2,3097.2,N,Miscellaneous,Hydrographic Office,Unknown,60.68333333,-46.55,1954,1954,June,6/10/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers BW-3 harbor.
IOT,1,3102,2020,Y,Ship,Beaverlake,Visual,46.41666667,-54.21666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3103,3103,N,Ship,USCGC Evergreen,Radar,46.75,-46.73333333,1954,1954,June,6/11/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,Radar target possible berg.
IOT,1,3104,2878,Y,Ship,Montrose,Visual,46.53333333,-53.48333333,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3105,3105,N,Ship,Bristol City,Visual,46.7,-52.65,1954,1954,June,6/11/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,3106,3106,N,Ship,Manchester Merchant,Visual,46.5,-53.45,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3107,2958,Y,Ship,Manchester Merchant,Visual,46.66666667,-52.66666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3108,3050,Y,Ship,Manchester Merchant,Visual,46.9,-52.56666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3109,3041,Y,Ship,Arosa Kolm,Visual,46.33333333,-53.06666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3110,1535,Y,Ship,Arosa Kolm,Visual,46.43333333,-53.66666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3111,2177,Y,Ship,Arosa Kolm,Visual,46.45,-53.45,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3112,2020,Y,Ship,Bristol City,Visual,46.43333333,-54.21666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3113,3113,N,Ship,Prins Alexander,Visual,49.83333333,-60.38333333,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3114,3114,N,Ship,Prins Alexander,Visual,49.83333333,-60.45,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3115,3115,N,Ship,Prins Alexander,Visual,49.86666667,-60.1,1954,1954,June,6/11/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,3116,3116,N,Ship,Prins Alexander,Visual,49.86666667,-60.18333333,1954,1954,June,6/11/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,3117,3117,N,Ship,Prins Alexander,Visual,49.9,-59.91666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3118,3118,N,Ship,Prins Alexander,Visual,49.93333333,-59.71666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3119,3119,N,Ship,Prins Alexander,Visual,49.93333333,-60,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3120,3120,N,Ship,Prins Alexander,Visual,50.01666667,-61.68333333,1954,1954,June,6/11/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,3121,3121,N,Ship,Prins Alexander,Visual,50.03333333,-60.6,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3122,3122,N,Ship,Prins Alexander,Visual,50.03333333,-60.53333333,1954,1954,June,6/11/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3123,3123,N,Ship,Prins Alexander,Visual,50.03333333,-60.6,1954,1954,June,6/11/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3124,3124,N,Ship,Prins Alexander,Visual,50.05,-60.06666667,1954,1954,June,6/11/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3125,3125,N,Ship,Prins Alexander,Visual,50.05,-60.33333333,1954,1954,June,6/11/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,3126,3126,N,Ship,Prins Alexander,Visual,50.06666667,-61.78333333,1954,1954,June,6/11/54,,Growler,,5,,,,,,,,,,,,,,,,,,,,
IOT,1,3127,3106,Y,Ship,Oslofjord,Visual,46.45,-53.6,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3128,1535,Y,Ship,Oslofjord,Visual,46.5,-53.66666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3129,3106,Y,Ship,USNS Sagitta,Visual,46.43333333,-53.6,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3130,1535,Y,Ship,USNS Sagitta,Visual,46.48333333,-53.78333333,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3131,2020,Y,Ship,USNS Vela,Visual,46.45,-54.26666667,1954,1954,June,6/11/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3133,1535,Y,Ship,USNS Vela,Visual,46.48333333,-53.73333333,1954,1954,June,6/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3134,2020,Y,Ship,Ramore Head,Visual,46.38333333,-54.23333333,1954,1954,June,6/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3135,3106,Y,Ship,Ramore Head,Visual,46.46666667,-53.71666667,1954,1954,June,6/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3136,1535,Y,Ship,Ramore Head,Visual,46.46666667,-53.86666667,1954,1954,June,6/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3137,2958,Y,Ship,Ramore Head,Visual,46.6,-52.86666667,1954,1954,June,6/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,3138,3106,Y,Ship,USCGC Evergreen,Visual,46.45,-53.76666667,1954,1954,June,6/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
