data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,# Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1347,1347,N,Ship,L'Aventure,Visual,51.48333333,-51.25,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1348,1348,N,Ship,Dunelmia,Visual,51.48333333,-56.56666667,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1349,1349,N,Ship,L'Aventure,Visual,51.55,-50.06666667,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1350.1,1350.1,N,Ship,Dunelmia,Visual,51.5,-56.5,1955,1955,June,6/19/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers Strait of Belle Isle.
IOT,1,1350.2,1350.2,N,Ship,Dunelmia,Visual,51.5,-56.5,1955,1955,June,6/19/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers Strait of Belle Isle.
IOT,1,1351,1351,N,Ship,L'Aventure,Visual,51.81666667,-51.38333333,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1352,1352,N,Ship,L'Aventure,Visual,51.93333333,-51.21666667,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1353,1353,N,Ship,L'Aventure,Visual,52.03333333,-51.13333333,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1354,1354,N,Ship,Concordia,Visual,52.16666667,-51.5,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1355,1355,N,Ship,L'Aventure,Visual,53.11666667,-50.16666667,1955,1955,June,6/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1356.1,1356.1,N,Ship,USNS Edisto,Visual,54,-57.5,1955,1955,June,6/19/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Field ice with many bergs and bits in Hamilton Inlet.
IOT,1,1356.2,1356.2,N,Ship,USNS Edisto,Visual,54,-57.5,1955,1955,June,6/19/55,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,Field ice with many bergs and bits in Hamilton Inlet.
IOT,1,1357.01,1357.01,N,Ship,Concordia,Visual,52.16666667,-51.5,1955,1955,June,6/19/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Numerous small growlers.
IOT,0,1357.02,1357.02,N,Ship,Concordia,Visual,52.36666667,-51.5,1955,1955,June,6/19/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1359,1359,N,Aircraft,Ice Patrol,Visual,48.46666667,-53,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1360,1360,N,Aircraft,Ice Patrol,Visual,48.7,-52.95,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1361,1361,N,Aircraft,Ice Patrol,Visual,49,-51.11666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1362,1362,N,Aircraft,Ice Patrol,Visual,49.06666667,-53.5,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1363,1363,N,Aircraft,Ice Patrol,Visual,49.16666667,-53.46666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1364,1364,N,Aircraft,Ice Patrol,Visual,49.2,-53.4,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1365,1365,N,Aircraft,Ice Patrol,Visual,49.28333333,-52.33333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1366.1,1366.1,N,Ship,L'Aventure,Visual,49.33333333,-52.53333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and many growlers.
IOT,1,1366.2,1366.2,N,Ship,L'Aventure,Visual,49.33333333,-52.53333333,1955,1955,June,6/20/55,,Gowler,,x,,,,,,,,,,,,,,,,,,,,Berg and many growlers.
IOT,1,1367,1367,N,Aircraft,Ice Patrol,Visual,49.36666667,-50.96666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1368,1368,N,Aircraft,Ice Patrol,Visual,49.28333333,-58.5,1955,1955,June,6/20/55,,Berg,10,,,,,,,,,,,,,,,,,,,,,10 bergs off Cape Freels.
IOT,1,1369,1369,N,Aircraft,Ice Patrol,Visual,49.63333333,-52.28333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1370.01,1370.01,N,Aircraft,Ice Patrol,Visual,49.25,-58.5,1955,1955,June,6/20/55,,Berg,25,,,,,,,,,,,,,,,,,,,,,25 bergs from Cape Freels to Fgo Island.
IOT,0,1370.02,1370.02,N,Aircraft,Ice Patrol,Visual,49.66666667,-54.16666667,1955,1955,June,6/20/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1371,1371,N,Aircraft,Ice Patrol,Visual,49.9,-53.8,1955,1955,June,6/20/55,,Berg,5,,,,,,,,,,,,,,,,,,,,,5 bergs 20 miles NE of Fogo Island
IOT,1,1372,1372,N,Aircraft,Ice Patrol,Visual,50.08333333,-49.6,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1373,1373,N,Aircraft,Ice Patrol,Visual,50.11666667,-53.38333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1374,1374,N,Aircraft,Ice Patrol,Visual,50.25,-50.43333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1375,1375,N,Ship,L'Aventure,Visual,50.26666667,-49.75,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1376,1376,N,Aircraft,Ice Patrol,Visual,50.36666667,-51.2,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1377,1377,N,Aircraft,Ice Patrol,Visual,50.43333333,-50.66666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1378,1378,N,Aircraft,Ice Patrol,Visual,50.45,-51.2,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1379,1379,N,Aircraft,Ice Patrol,Visual,50.5,-52.16666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1380,1380,N,Aircraft,Ice Patrol,Visual,50.51666667,-50.8,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1381,1381,N,Aircraft,Ice Patrol,Visual,50.58333333,-49.56666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1382,1382,N,Aircraft,Ice Patrol,Visual,50.63333333,-50.95,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1383,1383,N,Aircraft,Ice Patrol,Visual,50.66666667,-51.43333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1384.11,1384.11,N,Ship,USNS Mission Los Angeles,Visual,50.66666667,-53.33333333,1955,1955,June,6/20/55,,Berg,27,,,,,,,,,,,,,,,,,,,,,27 bergs and numerous growlers
IOT,0,1384.12,1384.12,N,Ship,USNS Mission Los Angeles,Visual,52.6,-53.7,1955,1955,June,6/20/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1384.21,1384.21,N,Ship,USNS Mission Los Angeles,Visual,50.66666667,-53.33333333,1955,1955,June,6/20/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,27 bergs and numerous growlers
IOT,0,1384.22,1384.22,N,Ship,USNS Mission Los Angeles,Visual,52.6,-53.7,1955,1955,June,6/20/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1385,1385,N,Aircraft,Ice Patrol,Visual,50.73333333,-48.91666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1386,1386,N,Aircraft,Ice Patrol,Visual,50.78333333,-49.75,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1387,1387,N,Aircraft,Ice Patrol,Visual,50.81666667,-48.6,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1388,1388,N,Aircraft,Ice Patrol,Visual,50.88333333,-52.05,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1389,1389,N,Aircraft,Ice Patrol,Visual,50.9,-51.11666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1390,1390,N,Aircraft,Ice Patrol,Visual,50.98333333,-50.75,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1391,1391,N,Aircraft,Ice Patrol,Visual,51.05,-49.9,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1392,1392,N,Aircraft,Ice Patrol,Visual,51.05,-51.23333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1393,1393,N,Aircraft,Ice Patrol,Visual,51.05,-51.71666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1394,1394,N,Aircraft,Ice Patrol,Visual,51.08333333,-50.91666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1395,1395,N,Aircraft,Ice Patrol,Visual,51.11666667,-49.75,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1396,1396,N,Aircraft,Ice Patrol,Visual,51.21666667,-49.88333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1397,1397,N,Aircraft,Ice Patrol,Visual,51.28333333,-50.85,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1398,1398,N,Ship,Dunelmia,Visual,52,-53.58333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1399,1399,N,Ship,Dunelmia,Visual,52.16666667,-53.25,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1400,1400,N,Aircraft,TWA,Visual,52.16666667,-49.41666667,1955,1955,June,6/20/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1401,1401,N,Ship,Manchester Progress,Visual,52.18333333,-52.16666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1402,1402,N,Ship,Dunelmia,Visual,52.18333333,-53.5,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1403,1403,N,Ship,Dunelmia,Visual,52.25,-53.25,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1404,1404,N,Ship,Manchester Progress,Visual,52.3,-51.08333333,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1405,1405,N,Ship,Manchester Progress,Visual,52.36666667,-51.16666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1406,1406,N,Ship,Manchester Progress,Visual,52.5,-52.91666667,1955,1955,June,6/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1407,1407,N,Ship,L'Aventure,Visual,48.68333333,-52.5,1955,1955,June,6/20/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1408,1408,N,Ship,Manchester Progress,Visual,52.5,-53.33333333,1955,1955,June,6/20/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,"Northwards from here, scattered growlers and heavy field ice."
IOT,1,1409,1409,N,Ship,Caslon,Visual,52.55,-51.45,1955,1955,June,6/20/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Several growlers.
IOT,1,1410,1410,N,Ship,USNS Edisto,Visual,53.95,-55.93333333,1955,1955,June,6/20/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many growlers
IOT,1,1412,1412,N,Aircraft,Ice Patrol,Visual,48,-53.5,1955,1955,June,6/21/55,,Small,,,,2,,,,,,,,,,,,,,,,,,
IOT,1,1413,14313,N,Aircraft,Ice Patrol,Visual,48.75,-53.5,1955,1955,June,6/21/55,,Berg,11,,,,,,,,,,,,,,,,,,,,,
IOT,1,1414,1414,N,Ship,USCGC Westwind,Visual,49.18333333,-52.7,1955,1955,June,6/21/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1415,1415,N,Aircraft,Ice Patrol,Visual,50.05,-50.88333333,1955,1955,June,6/21/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1416,1416,N,Aircraft,Ice Patrol,Visual,50.13333333,-51.75,1955,1955,June,6/21/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1417,1417,N,Aircraft,Ice Patrol,Visual,50.21666667,-49.36666667,1955,1955,June,6/21/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1418,1418,N,Aircraft,Ice Patrol,Visual,50.21666667,-51.18333333,1955,1955,June,6/21/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1419,1419,N,Aircraft,Ice Patrol,Visual,50.35,-49.76666667,1955,1955,June,6/21/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1420,1420,N,Aircraft,Ice Patrol,Visual,50.41666667,-50.58333333,1955,1955,June,6/21/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1423,1423,N,Aircraft,Ice Patrol,Visual,48.58333333,-51.16666667,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1424,1242,N,Aircraft,Ice Patrol,Visual,48.66666667,-53,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1425,1425,N,Aircraft,Ice Patrol,Visual,48.66666667,-53.16666667,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1426,1426,N,Aircraft,Ice Patrol,Visual,48.66666667,-53.3,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1427,1427,N,Aircraft,Ice Patrol,Visual,48.83333333,-50.83333333,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1428,1428,N,Aircraft,Ice Patrol,Visual,49.13333333,-52.66666667,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1429,1429,N,Aircraft,Ice Patrol,Visual,49.16666667,-53.16666667,1955,1955,June,6/22/55,,Berg,5,,,,,,,,,,,,,,,,,,,,,
IOT,1,1430,1430,N,Aircraft,Ice Patrol,Visual,49.38333333,-49.38333333,1955,1955,June,6/22/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1431,1431,N,Aircraft,Ice Patrol,Visual,50.13333333,-49.83333333,1955,1955,June,6/22/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1432,1432,N,Aircraft,Ice Patrol,Visual,50.45,-49.66666667,1955,1955,June,6/22/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1433.11,1433.11,N,Ship,USCGC Westwind,Visual,50.58333333,-52.73333333,1955,1955,June,6/22/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,"Scattered bergs, bits and growlers."
IOT,0,1433.12,1433.12,N,Ship,USCGC Westwind,Visual,52.2,-52.91666667,1955,1955,June,6/22/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1433.21,1433.21,N,Ship,USCGC Westwind,Visual,50.58333333,-52.73333333,1955,1955,June,6/22/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,"Scattered bergs, bits and growlers."
IOT,0,1433.22,1433.22,N,Ship,USCGC Westwind,Visual,52.2,-52.91666667,1955,1955,June,6/22/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1433.31,1433.31,N,Ship,USCGC Westwind,Visual,50.58333333,-52.73333333,1955,1955,June,6/22/55,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,"Scattered bergs, bits and growlers."
IOT,0,1433.32,1433.32,N,Ship,USCGC Westwind,Visual,52.2,-52.91666667,1955,1955,June,6/22/55,,Bergy bit,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1434,1434,N,Aircraft,Ice Patrol,Visual,47.61666667,-53.66666667,1955,1955,June,6/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1435,1435,N,Aircraft,Ice Patrol,Visual,49.1,-50.63333333,1955,1955,June,6/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1436,1436,N,Aircraft,Ice Patrol,Visual,49.86666667,-50.55,1955,1955,June,6/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1437,1437,N,Aircraft,Ice Patrol,Visual,49.91666667,-50.45,1955,1955,June,6/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1443,1443,N,Ship,Oscar Gorthon,Visual,49.83333333,-49.5,1955,1955,June,6/23/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1444,1444,N,Ship,Hydro,Visual,49.91666667,-50.63333333,1955,1955,June,6/23/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1445,1445,N,Aircraft,USAF,Visual,50.66666667,-55.16666667,1955,1955,June,6/23/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1446,1446,N,Aircraft,USAF,Visual,51,-54,1955,1955,June,6/23/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1447,1447,N,Aircraft,USAF,Visual,51.16666667,-54.25,1955,1955,June,6/23/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1448,1448,N,Aircraft,USAF,Visual,51.38333333,-53.3,1955,1955,June,6/23/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1449,1449,N,Ship,Disarfell,Visual,52.7,-54.08333333,1955,1955,June,6/23/55,,Berg,10,,,,,,,,,,,,,,,,,,,,,
IOT,1,1451,1451,N,Ship,USNS Redbud,Visual,50.35,-52.5,1955,1955,June,6/24/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Scattered bergs.
IOT,1,1452.1,1452.1,N,Ship,Ebba Blumenfeld,Visual,54.26666667,-53.6,1955,1955,June,6/24/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,2 bergs and several growlers.
IOT,1,1452.2,1452.2,N,Ship,Ebba Blumenfeld,Visual,54.26666667,-53.6,1955,1955,June,6/24/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,2 bergs and several growlers.
IOT,1,1453.1,1453.1,N,Ship,Ebba Blumenfeld,Visual,54.3,-53.91666667,1955,1955,June,6/24/55,,Berg,6,,,,,,,,,,,,,,,,,,,,,6 bergs and several growlers.
IOT,1,1453.2,1453.2,N,Ship,Ebba Blumenfeld,Visual,54.3,-53.91666667,1955,1955,June,6/24/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,6 bergs and several growlers.
IOT,1,1455,1455,N,Aircraft,Ice Patrol,Radar,48.55,-51.08333333,1955,1955,June,6/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1456,1456,N,Aircraft,Ice Patrol,Radar,48.71666667,-50.8,1955,1955,June,6/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1457,1457,N,Aircraft,Ice Patrol,Visual,48.83333333,-48.63333333,1955,1955,June,6/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,Drydock
IOT,1,1458,1458,N,Ship,John W. MacKay,Radar,49.65,-49.2,1955,1955,June,6/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1459,1459,N,Ship,John W. MacKay,Radar,49.71666667,-49.25,1955,1955,June,6/25/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1460.1,1460.1,N,Ship,Hydro,Visual,49.75,-55,1955,1955,June,6/25/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs Notre dame Bay.
IOT,1,1460.2,1460.2,N,Ship,Hydro,Visual,50,-56.53333333,1955,1955,June,6/25/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs White Bay.
IOT,1,1461,1461,N,Ship,Hydro,Visual,51.5,-56.5,1955,1955,June,6/25/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Few bergs northern half Starit of Belle Isle.
IOT,1,1462,1462,N,Ship,Transatlantic,Visual,52.33333333,-53.36666667,1955,1955,June,6/25/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,15 mile area of large growlers.
IOT,1,1464,1464,N,Ship,John W. MacKay,Visual,49.65,-49.13333333,1955,1955,June,6/26/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1465,1465,N,Ship,Gileannes,Visual,50.11666667,-49.91666667,1955,1955,June,6/26/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1466.11,1466.11,N,Ship,Ramore Head,Visual,51.9,-54.26666667,1955,1955,June,6/26/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Numerous bergs and growlers.
IOT,0,1466.12,1466.12,N,Ship,Ramore Head,Visual,52.15,-52.71666667,1955,1955,June,6/26/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1466.21,1466.21,N,Ship,Ramore Head,Visual,51.9,-54.26666667,1955,1955,June,6/26/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Numerous bergs and growlers.
IOT,0,1466.22,1466.22,N,Ship,Ramore Head,Visual,52.15,-52.71666667,1955,1955,June,6/26/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1467,1467,N,Ship,Ramore Head,Visual,52.31666667,-52.2,1955,1955,June,6/26/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1468,1468,N,Ship,Ramore Head,Visual,52.36666667,-52.36666667,1955,1955,June,6/26/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1469,1469,N,Ship,Ramore Head,Visual,52.38333333,-51.66666667,1955,1955,June,6/26/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1470,1470,N,Ship,Ramore Head,Visual,52.46666667,-51.5,1955,1955,June,6/26/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1471,1471,N,Ship,USNS Edisto,Visual,54.03333333,-55.98333333,1955,1955,June,6/26/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Few bergs and brash.
IOT,1,1472,1472,N,Ship,John W. MacKay,Visual,49.65,-49,1955,1955,June,6/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1473,1473,N,Ship,John W. MacKay,Radar,49.8,-49.41666667,1955,1955,June,6/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1474,1474,N,Ship,Sea Monitor,Visual,50.36666667,-52.16666667,1955,1955,June,6/27/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1475,1475,N,Ship,Sea Monitor,Visual,50.63333333,-52.33333333,1955,1955,June,6/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1476,1476,N,Ship,Sea Monitor,Visual,50.7,-52.2,1955,1955,June,6/27/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1478,1478,N,Ship,Ferm,Visual,48.33333333,-48.61666667,1955,1955,June,6/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1479,1479,N,Ship,Monarch,Visual,48.81666667,-52.2,1955,1955,June,6/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1480,1480,N,Ship,Monarch,Visual,48.83333333,-52.18333333,1955,1955,June,6/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1481,1481,N,Ship,John W. MacKay,Radar,49.66666667,-49.35,1955,1955,June,6/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1482,1482,N,Ship,John W. MacKay,Radar,49.7,-49.28333333,1955,1955,June,6/28/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1483.01,1483.01,N,Ship,Saxonia,Radar,51.81666667,-51,1955,1955,June,6/28/55,,Berg,15,,,,,,,,,,,,,,,,,,,,,
IOT,0,1483.02,1483.02,N,Ship,Saxonia,Radar,51.81666667,-52.88333333,1955,1955,June,6/28/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1484.01,1484.01,N,Ship,Saxonia,Radar,51.81666667,-52.86666667,1955,1955,June,6/28/55,,Berg,8,,,,,,,,,,,,,,,,,,,,,
IOT,0,1484.02,1484.02,N,Ship,Saxonia,Radar,51.76666667,-53.75,1955,1955,June,6/28/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1485.01,1485.01,N,Ship,Saxonia,Radar,51.76666667,-53.75,1955,1955,June,6/28/55,,Berg,11,,,,,,,,,,,,,,,,,,,,,
IOT,0,1485.02,1485.02,N,Ship,Saxonia,Radar,51.5,-56.5,1955,1955,June,6/28/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1489,1489,N,Aircraft,Ice Patrol,Visual,47,-52.93333333,1955,1955,June,6/29/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1490,1490,N,Aircraft,Ice Patrol,Visual,49.25,-49.33333333,1955,1955,June,6/29/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1491,1491,N,Ship,Monarch,Visual,49.46666667,-51.88333333,1955,1955,June,6/29/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1492,1492,N,Aircraft,Ice Patrol,Visual,49.58333333,-48.85,1955,1955,June,6/29/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1493,1493,N,Aircraft,Unknown,Visual,49.66666667,-48.4,1955,1955,June,6/29/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1494,1494,N,Aircraft,Ice Patrol,Visual,49.86666667,-51,1955,1955,June,6/29/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1495,1495,N,Ship,Monarch,Visual,49.95,-51.16666667,1955,1955,June,6/29/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1496,1496,N,Aircraft,Ice Patrol,Visual,50,-48.8,1955,1955,June,6/29/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1497,1497,N,Ship,Monarch,Visual,50.01666667,-51.05,1955,1955,June,6/29/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1498,1498,N,Aircraft,Ice Patrol,Visual,50.03333333,-50.7,1955,1955,June,6/29/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
